Station5_mp_85,Station5_mp_94,Station5_mp_95,Station5_mp_90,Station5_mp_91,Station5_mp_97,Station5_mp_93,Station5_mp_92
217.41956029149767,0.000842261998402695,5656.347452452688,11149.54,5430.891,0.004798828,387.0968,0.005306641
246.92556857682885,0.0005661464632416912,5354.318123154933,11175.82,5834.65,0.004871094,360.1794,0.00534961
250.20373427822759,0.0005329146858650781,5220.252226537794,11163.64,5899.38,0.004933594,383.8923,0.005404297
236.8262855045068,0.0007939405827940047,4993.931886119843,11071.35,6110.233,0.004679688,370.4337,0.005197266
242.05005356842588,0.0006032780715601406,5210.67488806311,11121.34,5923.093,0.004826172,394.7874,0.005289063
229.5024550925389,0.0005747788100845179,5659.026614659656,11246.96,5553.3,0.004855469,396.0692,0.005347657
235.45443168877676,0.0005439081921972151,4879.424372635993,11034.18,6153.172,0.004917969,364.0247,0.005408203
223.149995417903,0.00048612043306044296,5204.158337616975,11254.01,6024.994,0.004960938,370.4337,0.005408203
247.64315573078787,0.0007036355184032457,5478.659377043076,11177.1,5724.417,0.00484375,387.0968,0.005335938
240.04940014775977,0.0004936469828282932,5755.505103746816,11299.51,5541.764,0.004900391,386.4559,0.005427734
238.60393905458295,0.0005628465610283751,5296.805279656533,11204.66,5894.253,0.004857422,389.6603,0.005326172
226.72522034419302,0.0019525455473741486,5473.841223250487,11186.07,5686.605,0.00447461,355.6932,0.005003906
236.34896956158204,0.0005682458566641182,5433.776415870208,11041.23,5611.622,0.004855469,390.3012,0.005314454
227.49907198000474,0.0018175480393825055,5754.44224308855,11295.66,5627.003,0.004730469,356.3341,0.005341797
251.75964832962833,0.0006237548543055504,5302.691857198663,11194.4,5903.867,0.004810547,383.8923,0.005347657
248.01427556295056,0.0004912627356349192,5562.524163764401,11220.04,5698.782,0.004972656,392.2239,0.005449219
227.60844641325147,0.0007417597740939783,5145.836437147393,11190.56,6069.856,0.004796875,381.9697,0.005253906
238.66362132499538,0.0004803426540527219,5182.968346957226,11103.4,5901.303,0.004988282,389.6603,0.005451172
236.17401391608226,0.0008341172865640993,5653.903718849887,11264.26,5612.903,0.004701172,394.7874,0.005166016
247.3223071067761,0.0005902281137855411,5756.635763376192,11225.17,5499.466,0.004882812,372.3563,0.005361328
233.59685652576277,0.0018690750949663063,5306.889704438824,11064.94,5803.888,0.004640625,376.8426,0.005152344
222.71425526749923,0.000893075225798333,4785.392240614798,10997.01,6139.073,0.004632813,372.9972,0.005181641
255.1778714387605,0.000704390020425275,5378.906799620327,11206.58,5700.705,0.004738281,380.047,0.005210938
238.19233805609338,0.0004581680458332247,5041.8295451661525,11058.53,5979.491,0.004941407,389.0194,0.005396485
238.89208434712845,0.0006138118880571371,4889.235279836584,11009.19,6139.073,0.004841797,386.4559,0.005376953
254.2201220308276,0.0005038243660718581,5441.6140728688,11328.35,5877.59,0.004947266,399.2737,0.005451172
220.91433370888493,0.001822951935235777,5174.40124352119,11148.26,5976.287,0.004669922,389.0194,0.005150391
220.3049332074443,0.0005190214849470539,4528.210544497471,11043.15,6498.611,0.004900391,383.8923,0.005353516
237.30150891999804,0.0005469595963960724,5549.86487590359,11225.81,5707.114,0.004900391,386.4559,0.005392578
243.75660296089785,0.0005127743471405464,4903.873010711334,11148.26,6244.819,0.004916016,370.4337,0.005417969
210.03525501401595,0.0005363660660275889,5343.466664979857,11027.13,5740.44,0.004914063,369.1519,0.005371094
241.55962884895317,0.00036764750157600217,5207.717169332207,11225.17,5942.32,0.004931641,390.9421,0.005421875
242.87157348618072,0.0005326116422126386,5474.049275384095,11222.6,5760.948,0.004867188,378.1243,0.005375
236.44221726267565,0.0005081373394886131,5175.9333018923,11145.69,6003.204,0.004785156,388.3785,0.005273438
226.71142052366176,0.00038208447622472316,4721.108381596298,10998.29,6306.345,0.004824219,372.3563,0.005314454
234.70704751355305,0.0006106235286643816,5400.510131739038,11206.58,5793.633,0.004808594,388.3785,0.005302735
246.32513883190197,0.00194591454907429,5872.156155548498,11284.77,5443.067,0.0044375,369.1519,0.004957031
212.5345841660852,0.00185570361173986,4998.2795756957985,11187.99,6133.305,0.004658204,365.3065,0.005138672
224.55302625998308,0.0005796055762300632,5640.349653462156,11229.65,5635.975,0.004873047,374.9199,0.005361328
237.13595921379175,0.0006054232291834863,5691.473731805844,11309.12,5550.096,0.004957031,381.9697,0.005439453
220.07842877601297,0.0007180636239534796,4970.036223265581,11008.54,6082.674,0.004824219,379.4061,0.005330078
215.07355152581124,0.0005573084338874757,5834.463851951171,11196.33,5370.006,0.004896485,370.4337,0.005376953
216.85876525906207,0.0007703119421245114,5278.938867658942,11195.68,5880.154,0.004810547,373.6381,0.005259766
247.5960751239603,0.0005193403816089083,5164.68631432541,11134.16,5938.475,0.004859375,393.5057,0.005361328
236.60430004528627,0.0004954057360073049,5734.3025404052805,11182.87,5411.023,0.004914063,390.3012,0.005447266
244.06526957405023,0.0004899020794502855,5329.423695983048,11264.9,5926.938,0.004855469,372.3563,0.005402344
218.15022253474334,0.0005144084019694162,5016.785529752653,11141.85,6100.619,0.004941407,394.7874,0.0054375
239.88872564851732,0.0005252038264609298,5316.83980709642,11238.62,5955.138,0.00491211,375.5608,0.005453125
246.4641606972004,0.0007192154303631369,5508.521622391309,11280.28,5741.722,0.004841797,371.0746,0.005365235
229.65848758202094,0.0005580700776945085,5511.466669731563,11229.65,5704.55,0.004882812,380.6879,0.005373047
231.8525670595754,0.0007127100024465489,4824.793635998395,11113.01,6311.472,0.004796875,413.3732,0.005230469
247.74254644300458,0.0006018422859892861,5572.791375952135,11169.41,5621.875,0.004884766,381.9697,0.005396485
242.1802192946332,0.0005801651671574256,5105.704871880558,11171.97,6042.298,0.004826172,385.815,0.005322266
246.26236117167943,0.0019605841772501508,5125.238259975676,11093.14,5964.11,0.004613282,367.8701,0.005207031
240.20383151204953,0.000662751796121493,5689.004609947795,11268.1,5576.373,0.004837891,382.6105,0.005320313
248.84072379027342,0.0005053142650101155,5165.112240152224,11145.05,5966.674,0.004929688,392.2239,0.005402344
240.11055904366532,0.001825240334910801,5521.465527869595,11213.63,5718.65,0.00465625,388.3785,0.0051875
228.29603308222426,0.0008600641967328869,5390.559279231348,11277.08,5858.364,0.004597656,383.2514,0.005080078
239.28568676016656,0.0005484881671209988,5101.754676610029,11134.16,6039.735,0.004830078,399.2737,0.005328125
230.71591897920104,0.00042020014732876477,5459.280919853722,11082.25,5633.412,0.004929688,384.5332,0.005392578
231.42208928434462,0.0005369466836115701,5324.8368039714205,11063.02,5705.832,0.004927734,399.9145,0.005419922
221.4295189300877,0.0006947394685048859,4883.164876543975,11043.79,6163.426,0.004783203,382.6105,0.005222656
223.73144778190576,0.0004529851314772702,5787.06817193841,11314.89,5477.035,0.004990235,378.1243,0.005484375
249.10681416274338,0.0005590931132051723,5128.849083432059,10987.4,5930.143,0.004898438,388.3785,0.005388672
211.00824948431645,0.00040801406097317123,5346.160648998158,11156.59,5860.927,0.004929688,362.1021,0.005408203
243.15688386975606,0.0004724848414002522,5150.749349462523,11172.61,5986.542,0.00494336,374.279,0.005416016
240.8078491360131,0.0006277246238306678,5258.443245376416,11146.34,5881.436,0.00491211,383.2514,0.005375
243.79828262663025,0.0005889734006168096,5685.916804141185,11226.45,5542.405,0.004851563,395.4283,0.005367188
236.80031322533483,0.0006546156911600151,5149.400652477357,11091.22,5938.475,0.004837891,390.3012,0.005351563
216.42625474197288,0.0004968316468519151,5533.795133356632,11225.81,5668.02,0.004962891,372.3563,0.005480469
249.88945400874826,0.000542503630913729,5759.709443765251,11316.17,5573.168,0.004871094,382.6105,0.005351563
219.09571708039675,0.0006759292943877682,5121.722279426989,11155.95,6022.431,0.004779297,366.5883,0.005285156
230.01527197416846,0.0019092506746726122,5753.758688090931,11161.72,5434.736,0.004726563,379.4061,0.005210938
218.56494694276822,0.00058907614505763,5455.772637614596,11249.52,5816.065,0.004902344,378.1243,0.005378907
231.78901480196822,0.0006878500354227753,5232.604978688235,11131.6,5903.226,0.004779297,389.0194,0.005242188
236.95903700889164,0.0017596015728090946,5354.988825197137,11187.99,5809.015,0.00475586,421.7047,0.005283203
254.15729059924746,0.0005801569541758712,5604.321850209533,11271.95,5655.202,0.004871094,385.815,0.00534375
221.7088884365325,0.0005869515759933877,5681.9974279496755,11310.4,5653.92,0.004853516,371.0746,0.005333985
235.69542329430539,0.0017275315522027757,5167.592827319405,11038.03,5895.535,0.004701172,379.4061,0.005191407
238.97236330675284,0.000521858132689353,5055.541848164321,11160.44,6069.856,0.004960938,426.8319,0.005417969
233.22247519411812,0.0005880341464775526,4699.320042927797,11044.43,6331.339,0.004857422,363.3839,0.005298828
234.6303057712583,0.0006007799884872672,5438.317791555552,11253.36,5784.661,0.004841797,367.2292,0.005318359
245.76543762385066,0.0005909537685389479,5344.084390644553,11227.09,5856.44,0.004916016,397.351,0.005408203
226.9980036656868,0.0004933181202055854,4345.194212883172,10839.99,6473.617,0.004871094,385.1741,0.005341797
225.34614826284914,0.0004607119077887132,5348.843364358486,11093.14,5752.617,0.004990235,377.4834,0.005447266
224.41022142093615,0.0007409147480666544,5448.985823856637,11281.56,5828.242,0.00472461,362.743,0.005251953
237.56980799131384,0.0019485202052212714,5174.922802923044,11136.72,5941.679,0.004449219,385.1741,0.0050625
244.98163773788713,0.0007040760037278543,5916.493500961543,11355.91,5431.531,0.004794922,385.1741,0.005337891
225.21812822131915,0.0017109661431321886,5663.493547086225,11201.45,5554.582,0.004730469,348.0026,0.005269532
221.14671109452223,0.0006293993572944629,5137.8223940100615,11102.76,5982.696,0.004916016,378.1243,0.005419922
232.1456396730928,0.0007590255748888008,5469.956437860758,11196.97,5710.318,0.004666016,365.3065,0.005183594
224.9971625308596,0.000500923964785936,5191.298985811877,11007.9,5819.269,0.004960938,398.6328,0.005400391
217.4624686151863,0.0018315964777619361,5157.423540692615,11198.89,6053.834,0.004697266,395.4283,0.005195313
221.24438284849626,0.0005534946102817411,5442.650031931968,11278.36,5793.633,0.004871094,393.5057,0.005347657
243.90777303364226,0.0008218480772909298,5117.099627937724,11098.91,5946.806,0.004669922,400.5554,0.005197266
246.79728817774858,0.0005489918522897574,4565.413290815984,11027.13,6503.098,0.004798828,392.2239,0.005310547
256.5353475243469,0.0005936769846923028,5691.23803636228,11276.44,5566.118,0.004853516,403.7599,0.005394531
248.48437408709935,0.0005202800895488738,4880.0232369782225,11079.68,6167.271,0.004931641,390.9421,0.005423828
253.97059763604844,0.0005482164139254082,5559.430424174785,11247.6,5725.059,0.004888672,388.3785,0.005435547
250.4501969795842,0.000536616147334371,4806.825543425459,10984.19,6204.443,0.004888672,366.5883,0.005345704
234.28363159722673,0.000507710431769531,5343.760127294548,11213.63,5886.563,0.004855469,393.5057,0.005396485
254.97658870438298,0.0017852350297591377,5190.8362118902805,11213.63,6046.785,0.004658204,385.1741,0.005201172
247.96640167835,0.00047805152536575086,5125.746552459063,11104.04,5985.26,0.004958984,385.815,0.005417969
256.667882439393,0.0019435746913171205,5991.007459990293,11357.83,5387.951,0.004458984,383.2514,0.005138672
250.71341975283514,0.00062216036993861,4898.225673645248,11096.99,6176.885,0.004914063,380.6879,0.005408203
219.70396730409036,0.0006835106270463192,5724.679513865914,11269.39,5532.792,0.004851563,369.1519,0.005322266
231.11102157833048,0.00046711654880223765,5430.917651680539,11163.64,5741.081,0.004929688,372.9972,0.005464844
232.32208154216158,0.000570467615761583,5678.898571215941,11136.72,5437.94,0.004988282,369.7928,0.005433594
228.8432288956566,0.0004861109838630259,5570.9676261996965,11088.66,5554.582,0.004929688,383.2514,0.005429688
250.8502332939619,0.0007398820397176182,5009.004869039178,11130.96,6106.387,0.0048125,396.0692,0.005287109
225.66478141735374,0.0005445384041617528,5767.005454017345,11296.94,5471.908,0.004873047,376.8426,0.005363281
263.1500695679382,0.000669135488780846,5637.656551068565,11285.41,5662.251,0.004824219,419.1412,0.005353516
231.9564529241059,0.0005460428283936285,4573.782879840937,10875.24,6383.251,0.004875,378.1243,0.005378907
249.8248675565851,0.0017426001663421462,4700.041898983367,11032.26,6326.854,0.004630859,387.0968,0.005087891
238.58392252753643,0.0005499702388106195,5248.677160648151,11192.48,6003.204,0.004945313,402.4781,0.005417969
229.65277824931516,0.0006000138202490068,4569.840758495062,10952.79,6387.096,0.004705078,384.5332,0.005205079
248.40647935457227,0.0005266127047258152,5476.946459051771,11216.19,5733.39,0.004916016,385.815,0.005414063
240.9685769944226,0.00044234496677849396,5201.118310070958,11197.61,5966.033,0.004960938,390.9421,0.005466797
252.28554712101942,0.0007742244591142944,5271.801328817405,11067.51,5734.031,0.004679688,394.1465,0.005154297
238.30483379826106,0.0005839669447216488,5802.909113337597,11256.57,5372.57,0.004896485,391.583,0.005351563
209.66357134931533,0.0005773475935767034,5337.95983845451,11243.11,5885.921,0.004871094,365.3065,0.005400391
238.61212381240554,0.0007720793941185493,5655.849029610668,11212.35,5560.351,0.004703125,391.583,0.005166016
237.47983023934603,0.0005715926915678708,4996.786085212228,11115.57,6111.515,0.004839844,401.1963,0.0053125
216.7400263834078,0.001774093056951629,4964.354661413702,11112.37,6115.36,0.004644531,378.1243,0.005166016
262.14798868973963,0.000508846951762704,5363.786238153882,11252.08,5891.049,0.004830078,363.3839,0.005332031
247.23634765882593,0.0004748875503729914,5206.7943695175445,11139.29,5939.116,0.004855469,392.2239,0.005345704
228.2005462126335,0.0006369156896256109,5299.944680870554,11165.56,5872.463,0.004857422,379.4061,0.005347657
223.82997798883858,0.0019874738658116867,5340.82719485129,11169.41,5837.855,0.004457031,365.3065,0.004996094
237.20433578337722,0.0005233213876652894,5101.007078368919,11171.33,6073.061,0.004949219,389.6603,0.005433594
256.2636752943048,0.0006813234036757464,5541.049778029381,11229.65,5695.578,0.004845703,388.3785,0.005402344
220.3692763596048,0.0007373952614496624,4961.22749969002,11037.38,6121.769,0.004794922,365.9474,0.005302735
232.77353920289724,0.0005850869212073368,6052.810462963577,11312.97,5341.167,0.004945313,388.3785,0.005460938
243.9902633830156,0.0006052334436196874,5896.226320431167,11237.34,5353.343,0.004958984,394.1465,0.005482422
222.2393205261562,0.0004348152545347849,5540.787477725166,11113.01,5582.141,0.00494336,375.5608,0.005382813
236.80621024731818,0.0005907184297723272,5280.906958596176,11280.92,5897.458,0.004900391,381.3288,0.005361328
236.92742752220346,0.0006025398989550235,5255.078908216683,11242.47,5970.519,0.004898438,394.7874,0.005345704
228.93003969257975,0.0005523023442292593,5206.4304992112475,11108.52,5911.557,0.004958984,380.047,0.00546875
215.63813631722772,0.0008656695192503906,5468.477250817861,11077.12,5617.389,0.00465625,357.6159,0.005185547
237.26020239330023,0.0004732596592153689,5196.267872565468,11028.41,5789.147,0.00494336,388.3785,0.005449219
240.25603320767627,0.0004910911503270045,5135.164860488086,11082.25,5951.292,0.004830078,390.9421,0.005294922
219.51380032336675,0.00049478296946648,5214.974688849092,11100.19,5892.331,0.004814453,369.7928,0.005222656
222.82139899110044,0.000601962370226767,5640.3887993116205,11191.84,5589.831,0.004925781,378.1243,0.0054375
218.66383568094665,0.0006707764901808343,5190.726361022471,11260.41,6053.193,0.004857422,372.9972,0.005333985
225.68487103018376,0.0005616302174132013,5649.090352124875,11116.21,5499.466,0.004888672,365.3065,0.005345704
231.47396043553206,0.0006373535976416816,5061.515050641886,11109.16,6062.166,0.004800782,389.6603,0.005314454
228.5098390963296,0.0005870158563996243,5391.141159110292,11195.68,5804.529,0.00484375,384.5332,0.0053125
239.54317359719153,0.0005123882466861032,5954.837747411636,11343.73,5430.25,0.004945313,386.4559,0.00546875
246.1074125600791,0.0006944700580881748,5764.087623386073,11267.46,5566.759,0.004855469,379.4061,0.005314454
226.01582608833627,0.0005939377944413214,5481.84544679842,11175.82,5719.291,0.004914063,368.511,0.005396485
247.39099692791808,0.0005038397920855771,5024.036141621486,11130.96,6087.161,0.004871094,389.6603,0.005328125
234.6081438561284,0.0006900069377628647,4988.822442651182,11146.34,6146.763,0.004763672,377.4834,0.005251953
221.00079150540319,0.0006944272394867002,5458.288788806904,11185.43,5704.55,0.004806641,360.1794,0.005296875
240.95479390138303,0.0004980039625940619,5095.084953349626,11183.51,6099.337,0.004888672,365.3065,0.005373047
229.85558941288613,0.0006518279930897678,5434.423471443996,11258.49,5781.457,0.004828125,370.4337,0.005289063
238.9809789071354,0.000670114475713765,5645.712175700962,11283.49,5674.428,0.004853516,372.3563,0.005351563
243.78988379540044,0.0018837264089254198,5381.938150475527,11186.71,5866.695,0.004462891,380.047,0.005121094
242.55942397090067,0.0004906508267154815,5096.436870288663,11096.35,6019.867,0.004931641,378.1243,0.005431641
252.063371336573,0.0005429026796692411,4525.958946836947,10992.52,6508.865,0.004798828,372.3563,0.005273438
243.76419029417025,0.0006534211435564634,4696.604368042482,11049.56,6346.08,0.00478125,376.8426,0.005298828
221.48893862012264,0.00044537552581087154,5188.654816896705,11037.38,5908.994,0.004914063,387.7377,0.005359375
235.70684006673443,0.0008526555141293882,4563.329622583508,10928.43,6326.854,0.004628906,390.9421,0.005154297
236.54893751374613,0.0018091900242260153,5173.200892627871,11142.49,5976.287,0.004650391,374.279,0.0051875
251.56341622985116,0.0005556968752146749,5416.488519683164,11227.73,5814.783,0.004931641,396.0692,0.005419922
238.99515831251264,0.000569672187349996,5644.525685541309,11315.53,5635.334,0.004826172,385.1741,0.00534961
226.86605417403777,0.0005101631671319351,5602.145477302238,11273.87,5684.683,0.00494336,354.4114,0.005392578
249.95377460452576,0.0017780858394038054,5669.380607892017,11211.07,5486.648,0.004789063,392.2239,0.005332031
245.28305351898086,0.0004902720568077127,5468.7317416826945,11215.55,5766.716,0.004929688,420.423,0.005388672
254.65852445934212,0.0004964509677468368,5457.912228898716,11145.05,5783.379,0.004927734,374.9199,0.005433594
246.79604847310287,0.00047424478809018683,5503.592361249759,11295.66,5764.153,0.004855469,369.1519,0.005410157
225.40570370294512,0.0005548012303721056,5105.087874583468,11155.95,6048.066,0.004958984,369.1519,0.005421875
235.62803738386472,0.0005781253543963455,5889.152516171082,11210.42,5327.067,0.004898438,378.7652,0.005388672
234.9538599330154,0.0005057567542010356,5115.436011928805,11104.68,5981.414,0.00494336,382.6105,0.005419922
257.0814820218953,0.0005002607205117229,5081.456322648909,11210.42,6108.31,0.004960938,390.9421,0.005431641
224.4563380779394,0.0008746368946371051,5777.258247928682,11341.17,5609.058,0.004789063,372.9972,0.005287109
219.81535315657374,0.000551750400134204,5238.22405676997,11166.84,5900.662,0.004919922,356.975,0.005423828
220.18068610498545,0.0006758700884745895,5367.582407060265,11254.01,5873.745,0.004765625,365.3065,0.005314454
239.82849964615986,0.0005831319651817401,5513.451765330197,11254.65,5768.639,0.004898438,383.8923,0.005373047
250.08012589941202,0.0005940441316991205,5503.777165151773,11177.74,5751.976,0.004857422,385.815,0.005351563
233.56683578557437,0.0006241571979760189,5483.664086200675,11227.09,5780.175,0.004810547,371.0746,0.005371094
225.91293785883465,0.0004009275286409434,5731.717712679161,11244.39,5534.715,0.004927734,360.1794,0.005417969
261.0969995403249,0.000586724081164844,5077.390948675258,11181.58,6121.127,0.004859375,386.4559,0.00534375
230.10935072682162,0.0005102857525427319,4593.486940957896,11050.84,6472.976,0.004917969,375.5608,0.005408203
224.18928233325198,0.0006742443414412348,5435.648713781359,11293.74,5834.65,0.004810547,386.4559,0.005242188
246.67628665733716,0.0005234733456798165,5429.965990094855,11237.98,5799.402,0.004925781,381.3288,0.005439453
240.04586787832287,0.0006333349121212877,4468.691696442471,10930.36,6445.417,0.004679688,386.4559,0.005166016
242.16738951699057,0.0019092962189090927,5396.548930725867,11251.44,5807.092,0.004683594,367.2292,0.005199219
224.87924961300362,0.00048253032645975165,5783.952042670576,11302.07,5573.168,0.00491211,392.2239,0.005419922
226.37538774028022,0.00048617194260825494,5384.747004007562,11214.91,5822.474,0.004916016,393.5057,0.005439453
248.34930110462867,0.0006917595655867887,4762.890232414698,10976.5,6135.868,0.004634766,382.6105,0.005099609
245.74781529382398,0.0007351470232203863,5184.511302301437,11091.22,5892.331,0.004796875,410.1688,0.005234375
225.90434053916232,0.0005240551401142993,5409.066692313954,11186.07,5771.843,0.004958984,376.8426,0.005398438
224.04068045913746,0.0017312475110313863,5718.449883313032,11200.81,5519.974,0.004826172,353.1297,0.005257813
211.46713665960604,0.0005851156119915538,4413.440375166961,10897.67,6496.047,0.004810547,372.9972,0.0053125
256.05131771865257,0.0006098253745520497,5233.15131620585,11190.56,5880.794,0.004908203,365.9474,0.005414063
204.3484914285626,0.0006378126060188465,5368.603044943846,11127.75,5748.771,0.0048125,372.9972,0.005316406
240.08206001979943,0.0004128974455066451,5886.066321222998,11337.32,5455.245,0.004941407,380.6879,0.005476563
228.49987639388465,0.0005332603831962354,5118.457991616566,11123.26,6145.481,0.004785156,381.9697,0.005267578
247.29578221140653,0.0006961648288232428,5396.310799941483,11157.23,5799.402,0.004824219,383.8923,0.005300782
215.1374437211646,0.0006844414678335618,4816.9778284999,10996.37,6211.493,0.004634766,369.7928,0.00509375
227.44281712338272,0.0005399545651089047,4648.234412588288,10910.49,6275.582,0.004916016,387.0968,0.005421875
223.61375641222224,0.001804679575837881,5268.27725711612,11174.54,5876.309,0.004669922,382.6105,0.005148438
229.2785108724028,0.0006015385404631688,4970.875420711067,11066.22,6067.293,0.004857422,377.4834,0.005328125
214.1613036826861,0.0003687660750851732,5310.801784645523,11107.88,5841.06,0.004929688,380.047,0.005419922
230.94967162647876,0.0006775266194002865,5260.488161825911,11167.49,5904.508,0.004824219,392.8648,0.005332031
218.63070982428712,0.0006145176820955101,4951.625419869262,11039.95,6084.597,0.004884766,388.3785,0.005351563
222.15813308800264,0.0004967225982710088,4569.264796620466,10859.22,6355.052,0.004882812,385.815,0.005359375
247.43593944246714,0.0006909738408966454,5544.977993831025,11264.9,5703.909,0.004857422,412.7323,0.005382813
228.91240327673304,0.0005661138625860165,5141.4569576105805,11020.72,5941.679,0.00490625,374.279,0.005359375
244.83674092945915,0.0005587455169659877,5464.247256717671,11250.8,5753.898,0.004898438,392.8648,0.005445313
248.78507687846263,0.0018974630177238162,5909.272343551289,11264.9,5321.299,0.004533203,369.7928,0.005046875
237.0279643097836,0.0006503977777267053,4827.770213773404,11013.03,6180.089,0.00475,403.7599,0.005242188
247.0995306557254,0.0005732937504873279,5675.309834117903,11254.65,5565.478,0.004841797,385.1741,0.005320313
231.1612893269611,0.0006553437605083963,5005.292388682148,11001.5,5970.519,0.0048125,384.5332,0.00522461
244.8639628277503,0.0004817069414340407,5251.422002567661,10988.68,5751.335,0.004884766,380.6879,0.005378907
235.56343768123062,0.0006258445713098722,5375.811664920564,11144.41,5768.639,0.004941407,362.743,0.005455079
228.8286765153265,0.0007435334649376105,5047.939357559548,11013.67,5930.143,0.004765625,370.4337,0.005330078
251.88363743724688,0.0005147857750022369,4903.349475799656,11059.82,6183.294,0.004900391,369.1519,0.005371094
232.65564049006514,0.0007695751674818126,5398.87251922482,11163.64,5782.098,0.00472461,386.4559,0.005240235
228.39702151074533,0.0005814067996447692,5376.064743083667,11121.98,5744.926,0.004927734,380.6879,0.005400391
234.11099228847795,0.0004529004705852968,5786.325100683682,11280.28,5540.482,0.004976563,403.119,0.005480469
233.75181977976874,0.0005315237706348519,5334.497217645452,11236.06,5878.872,0.004914063,380.047,0.005433594
236.45185182685574,0.000604792900747693,5518.249222552136,11218.76,5709.036,0.004949219,379.4061,0.005417969
238.69156265445883,0.000588026837061935,4684.361242574855,11023.93,6327.494,0.004810547,346.7208,0.00528125
222.84412291938511,0.0007239339198578046,5296.584214737334,11092.5,5772.484,0.004837891,370.4337,0.005345704
238.17656607069588,0.0008830574341399093,6099.057501759126,11432.81,5286.05,0.004775391,392.2239,0.005226563
249.8272953523927,0.0007554602418351976,5612.612687132574,11265.54,5662.893,0.004683594,377.4834,0.005248047
242.7768048275376,0.0006165700049275171,5853.416662624613,11343.73,5482.162,0.004914063,378.1243,0.005488282
230.23946894415445,0.0005277262587352466,5341.991998713286,11169.41,5809.015,0.004916016,381.3288,0.005378907
239.27274641041203,0.0006431540703396615,4453.113458066322,10964.32,6472.976,0.004765625,380.047,0.005328125
238.6358849161592,0.0007256464987840258,5054.634619140711,11154.67,6047.426,0.004824219,390.3012,0.005304688
225.11110455241536,0.0005789225766133464,5524.184725846365,11189.28,5681.478,0.004917969,381.3288,0.005371094
241.48421825825852,0.0006711351192763386,4632.036760876351,10955.35,6314.036,0.004830078,393.5057,0.005271485
237.9844578827827,0.0005333601679701367,5118.168490270475,11174.54,6070.498,0.004898438,373.6381,0.005392578
240.15002549589298,0.0006174244814637222,5582.058516628784,11114.93,5493.057,0.004826172,387.0968,0.005283203
258.0717529755291,0.00042400734234217203,6219.494828736102,11320.02,5314.249,0.004957031,396.0692,0.0054375
229.63902463950777,0.000555636255719264,6111.6461474944235,11407.82,5337.321,0.004916016,387.7377,0.005423828
227.8375941779506,0.0006595586413550918,5262.412494007994,11107.88,5879.513,0.004841797,370.4337,0.005314454
225.02581875012186,0.0005466104062334658,4851.3046872007535,11094.42,6267.892,0.004917969,374.279,0.00541211
221.67139511287598,0.0008186109831955585,4838.495223502521,11029.05,6265.969,0.004613282,355.6932,0.005166016
240.14612349285593,0.0005534986031544827,5157.535155972867,11219.4,6139.073,0.004914063,383.8923,0.005392578
237.82432307630876,0.0007803966958257495,4827.144910719305,11013.03,6183.935,0.004679688,387.0968,0.00515625
247.94539763943772,0.0006537276479764322,5778.0625961753485,11320.02,5569.323,0.004869141,394.1465,0.005402344
222.7410429261361,0.0005414320322249283,4828.174488556628,11005.98,6201.239,0.004826172,388.3785,0.005308594
220.24096075997102,0.001893314628071266,5147.186760729353,11102.76,5978.209,0.004701172,371.0746,0.005195313
238.83010180399128,0.0005817997224135426,5263.9816573183625,10988.68,5781.457,0.004873047,378.7652,0.005347657
235.84638586430566,0.0005081337607020594,5494.846855619046,11265.54,5857.723,0.004914063,378.1243,0.005404297
228.1018708308152,0.0005308851876391183,5795.974335303859,11204.66,5377.697,0.004916016,374.279,0.00540625
224.1670097143753,0.0007132125896995,5323.058551213038,11076.48,5707.114,0.004841797,367.8701,0.005291016
258.73195950411105,0.0008526707174721649,5085.577370285675,11144.41,6039.735,0.004621094,393.5057,0.005134766
241.98939681403434,0.0005621762098924241,5551.860984394535,11179.02,5651.356,0.004902344,392.8648,0.00540625
228.30847801993832,0.00174513386053236,4932.401812989457,11121.98,6226.233,0.004666016,373.6381,0.005167969
243.2468465555425,0.0006752482535536439,5263.807242568982,11128.39,5801.965,0.004826172,376.2017,0.005308594
224.05867928956707,0.0006939023572991324,4679.687398414665,11051.48,6382.61,0.004794922,384.5332,0.005269532
248.55072277131964,0.0018933221625036557,5169.66507888309,11102.76,5904.508,0.004685547,383.2514,0.005197266
248.57363653509924,0.0005731303480560235,4988.139560185175,11091.86,6110.874,0.004898438,417.8594,0.005386719
227.75694945073784,0.0006052145576501911,5416.861615712994,11187.99,5763.512,0.004957031,373.6381,0.005453125
243.39236702461352,0.0005884193814855365,5347.297416990654,11221.96,5859.004,0.00484375,396.0692,0.005316406
246.0270305411495,0.0007961191583127529,5064.270568539488,11077.12,6014.74,0.004667969,387.7377,0.005128907
227.16753944022167,0.0005965794762298434,5732.616984007209,11309.12,5641.103,0.004925781,372.3563,0.005410157
234.92320347159915,0.0005007122511676123,6045.592759807136,11409.74,5337.962,0.004910157,378.1243,0.005414063
233.00097636315348,0.0006951819901037299,4723.660304614787,11005.34,6319.163,0.004632813,414.655,0.005167969
209.32827660275777,0.0008281343291257502,5203.980438383137,11057.89,5770.562,0.004710938,366.5883,0.005177734
214.91287989875073,0.0008905816060840097,5036.7367737945315,10947.66,6012.177,0.004699219,372.3563,0.005216797
